shipment_id,warehouse_id,shipment_mode,customer_care_calls,customer_rating,cost_of_the_product,prior_purchases,product_importance,gender,discount_offered,weight_in_gms,delivery_status,order_id
9417,A,Ship,5,4,236,5,low,M,6,1829,On Time,578824
9418,B,Ship,6,3,286,4,medium,M,4,1169,Delayed,543398
9419,C,Ship,5,4,238,6,low,M,6,1850,On Time,545216
9420,F,Ship,7,3,300,4,medium,F,5,1244,Delayed,561391
9421,D,Ship,6,2,292,4,medium,M,2,1149,On Time,504921
9422,F,Ship,5,2,172,2,low,M,9,1097,Delayed,511855
9423,A,Ship,2,1,181,5,medium,M,3,1038,Delayed,512411
9424,B,Ship,7,5,289,4,low,M,9,1904,Delayed,507064
9425,C,Ship,7,5,256,4,medium,M,4,1139,On Time,517539
9426,F,Ship,4,5,251,5,medium,M,10,1683,On Time,554617
9427,D,Road,6,5,245,4,low,M,3,1716,Delayed,526085
9428,F,Road,5,2,266,5,medium,M,8,1367,Delayed,531374
9429,A,Road,4,1,220,5,low,F,9,1817,Delayed,567373
9430,B,Road,4,2,274,5,low,F,8,1246,Delayed,530653
9431,C,Road,7,5,301,4,low,M,9,1660,On Time,561360
9432,F,Road,6,5,285,4,low,M,8,1028,On Time,526151
9433,D,Road,6,3,271,4,low,F,2,1364,On Time,571716
9434,F,Road,4,3,241,5,low,F,2,1442,Delayed,536796
9435,A,Road,3,1,146,5,low,M,10,1737,Delayed,562282
9436,B,Road,6,4,256,4,medium,F,9,1791,Delayed,578688
9437,C,Road,6,2,235,5,low,F,5,1051,On Time,551340
9438,F,Road,5,5,275,3,low,F,9,1691,On Time,515088
9439,D,Road,6,4,205,4,low,F,10,1974,On Time,533904
9440,F,Road,5,4,244,5,medium,F,1,1320,Delayed,542110
9441,A,Road,5,2,269,6,medium,F,5,1097,Delayed,497692
9442,B,Road,4,1,238,5,medium,F,3,1913,Delayed,569835
9443,C,Road,5,4,217,5,low,F,8,1803,Delayed,562046
9444,F,Road,5,2,258,5,low,M,3,1824,Delayed,506410
9445,D,Road,7,1,269,5,medium,F,5,1402,Delayed,562542
9446,F,Road,4,2,259,5,low,M,6,1827,On Time,579555
9447,A,Road,6,5,260,4,low,F,8,1347,On Time,536017
9448,B,Road,5,5,227,5,medium,F,2,1436,On Time,572869
9449,C,Flight,4,2,223,6,low,F,10,1650,On Time,578818
9450,F,Flight,5,2,221,5,medium,M,10,1160,Delayed,539046
9451,D,Flight,7,4,296,4,low,F,10,1033,Delayed,538280
9452,F,Flight,5,3,228,5,high,M,9,1924,Delayed,530299
9453,A,Flight,4,4,275,5,medium,M,7,1562,On Time,523213
9454,B,Flight,5,3,230,5,medium,M,4,1123,Delayed,578827
9455,C,Flight,5,1,241,5,medium,M,3,1379,Delayed,538071
9456,F,Flight,4,2,270,5,low,F,5,1747,On Time,502865
9457,D,Flight,6,4,264,5,medium,F,7,1220,On Time,569302
9458,F,Flight,4,4,260,5,low,F,5,1178,On Time,C538376
9459,A,Flight,5,1,271,5,low,M,4,1353,Delayed,522914
9460,B,Flight,5,5,286,4,high,F,10,1071,On Time,531392
9461,C,Flight,6,1,279,4,low,F,4,1263,On Time,559256
9462,F,Flight,6,3,271,4,low,F,6,1934,Delayed,542906
9463,D,Flight,3,5,206,4,low,M,6,5038,Delayed,554511
9464,F,Flight,5,2,205,3,medium,F,1,4351,Delayed,515319
9465,A,Flight,5,2,233,3,medium,F,10,4233,On Time,579155
9466,B,Flight,5,1,207,3,low,F,1,4112,Delayed,555851
9467,C,Flight,4,1,174,4,low,M,3,5295,Delayed,577531
9468,F,Flight,3,4,191,3,medium,F,10,4667,Delayed,553021
9469,D,Flight,4,4,156,2,medium,F,7,5938,Delayed,500105
9470,F,Flight,4,4,137,3,medium,F,8,4066,On Time,505736
9471,A,Ship,3,3,251,3,low,M,8,4246,Delayed,547418
9472,B,Ship,5,3,194,3,low,M,7,5545,Delayed,489808
9473,C,Ship,4,1,141,3,low,F,6,5273,Delayed,544089
9474,F,Ship,5,1,137,3,medium,F,10,4641,Delayed,579512
9475,D,Ship,3,1,221,3,medium,M,10,5696,On Time,580730
9476,F,Ship,3,1,270,2,medium,M,6,4966,Delayed,503174
9477,A,Ship,3,3,133,3,low,F,2,4926,Delayed,575845
9478,B,Ship,4,4,181,3,medium,F,9,4425,On Time,499496
9479,C,Ship,6,4,147,3,low,M,4,4549,On Time,575611
9480,F,Ship,4,3,250,2,high,F,10,4885,On Time,562727
9481,D,Ship,3,5,184,2,high,M,3,4883,Delayed,574738
9482,F,Ship,5,1,234,3,low,F,4,5033,Delayed,555851
9483,A,Ship,3,3,126,6,low,M,8,5084,On Time,568169
9484,B,Ship,3,2,241,3,medium,F,9,4301,Delayed,538796
9485,C,Ship,3,5,218,2,medium,F,6,4072,Delayed,540462
9486,F,Ship,3,5,98,3,medium,F,3,5553,On Time,559923
9487,D,Ship,3,5,211,2,medium,F,9,4577,On Time,C567716
9488,F,Ship,4,2,216,3,low,M,2,4750,On Time,500843
9489,A,Ship,3,3,203,3,medium,F,4,5548,Delayed,571653
9490,B,Ship,3,4,266,3,medium,M,9,5908,On Time,495280
9491,C,Ship,4,1,155,3,medium,M,9,4443,Delayed,509739
9492,F,Ship,3,5,156,2,medium,F,8,5848,Delayed,566629
9493,D,Ship,5,2,169,5,medium,F,2,4542,Delayed,550202
9494,F,Ship,4,5,241,4,medium,F,10,4126,On Time,529091
9495,A,Ship,4,5,199,4,medium,M,1,5585,On Time,541696
9496,B,Ship,4,3,184,3,low,F,9,5602,Delayed,539319
9497,C,Ship,3,3,221,3,low,F,5,4388,Delayed,531387
9498,F,Ship,4,3,258,3,medium,F,7,4887,On Time,519890
9499,D,Ship,5,4,193,3,medium,M,3,4559,Delayed,540026
9500,F,Ship,2,2,156,4,high,M,9,4184,On Time,490963
9501,A,Ship,4,2,201,3,medium,F,4,4613,Delayed,580367
9502,B,Ship,4,2,171,3,medium,M,4,5859,Delayed,570273
9503,C,Ship,3,4,193,6,low,M,2,5584,Delayed,548792
9504,F,Ship,5,2,254,2,medium,M,4,4180,On Time,575059
9505,D,Ship,4,4,251,3,medium,F,9,5350,On Time,490465
9506,F,Ship,5,3,171,3,low,F,7,4946,Delayed,559362
9507,A,Ship,4,1,243,3,medium,M,10,5832,Delayed,492425
9508,B,Ship,3,4,253,3,medium,M,4,4269,Delayed,548892
9509,C,Ship,3,5,137,3,low,M,3,5497,On Time,558535
9510,F,Ship,5,2,149,2,low,F,6,4661,Delayed,579297
9511,D,Ship,4,1,183,3,low,M,3,5178,On Time,545709
9512,F,Ship,4,5,171,3,low,F,10,4752,On Time,548404
9513,A,Ship,4,5,102,5,low,F,3,5767,Delayed,509437
9514,B,Ship,3,3,249,4,low,M,7,5868,On Time,564049
9515,C,Ship,3,4,255,3,medium,F,10,5291,On Time,577082
9516,F,Ship,3,1,150,2,low,F,6,5697,Delayed,533154
9517,D,Ship,4,4,169,4,medium,F,8,5493,Delayed,519204
9518,F,Ship,4,1,208,3,medium,F,8,4890,On Time,517285
9519,A,Ship,3,3,154,4,high,F,2,4921,On Time,511848
9520,B,Ship,2,2,101,5,medium,F,6,4196,Delayed,537769
9521,C,Ship,5,1,203,3,low,M,10,4750,Delayed,533581
9522,F,Ship,5,3,234,6,medium,F,8,5003,Delayed,561868
9523,D,Ship,3,1,133,4,medium,F,6,5162,Delayed,521793
9524,F,Ship,3,3,222,4,low,F,6,5284,On Time,520685
9525,A,Ship,3,5,258,3,low,F,5,4494,Delayed,570602
9526,B,Ship,3,5,251,3,low,M,1,5073,Delayed,490606
9527,C,Ship,4,2,241,6,medium,M,5,4880,On Time,575337
9528,F,Ship,4,1,164,4,medium,M,3,5318,On Time,505233
9529,D,Ship,5,4,273,2,low,F,1,5008,On Time,500718
9530,F,Ship,3,1,266,3,low,M,6,4010,Delayed,511972
9531,A,Ship,4,2,144,5,low,F,3,5807,On Time,561028
9532,B,Ship,2,1,208,2,low,M,10,4671,On Time,554039
9533,C,Ship,2,4,178,4,medium,F,8,4620,Delayed,576840
9534,F,Ship,3,3,246,4,low,F,3,4316,Delayed,528598
9535,D,Ship,3,1,131,6,medium,M,8,5352,Delayed,549901
9536,F,Ship,2,2,156,3,low,F,5,4151,On Time,509206
9537,A,Ship,3,2,222,4,medium,M,10,5720,Delayed,549313
9538,B,Ship,3,3,275,3,medium,M,7,4968,Delayed,542390
9539,C,Ship,3,2,212,3,medium,M,10,4117,Delayed,538177
9540,F,Ship,5,4,275,2,medium,M,7,5292,Delayed,501176
9541,D,Ship,5,1,189,2,medium,M,8,5219,Delayed,539211
9542,F,Ship,3,4,171,3,low,M,10,4839,Delayed,490403
9543,A,Ship,3,1,242,5,low,F,3,4026,Delayed,491969
9544,B,Ship,3,5,247,3,medium,F,7,4966,Delayed,522457
9545,C,Ship,3,3,149,2,low,M,8,4556,Delayed,524538
9546,F,Ship,3,3,190,3,low,F,9,5279,Delayed,504421
9547,D,Ship,3,2,189,2,low,M,6,4488,On Time,532089
9548,F,Ship,3,2,153,4,high,M,7,4750,On Time,576837
9549,A,Ship,4,1,173,2,low,M,5,4688,Delayed,498294
9550,B,Ship,5,3,117,4,low,F,3,5078,Delayed,552315
9551,C,Ship,6,5,204,3,medium,M,7,4119,Delayed,492015
9552,F,Ship,3,1,274,4,low,M,3,5979,Delayed,506247
9553,D,Ship,6,1,276,2,low,M,10,5108,Delayed,575256
9554,F,Ship,3,1,189,4,low,F,4,4785,Delayed,566279
9555,A,Ship,3,2,204,2,low,F,2,5033,On Time,513340
9556,B,Ship,3,3,229,3,medium,F,8,4549,Delayed,526862
9557,C,Ship,3,1,257,2,medium,F,2,5815,Delayed,498119
9558,F,Ship,4,5,184,3,low,M,5,4039,On Time,555203
9559,D,Ship,3,5,157,4,medium,F,2,4640,Delayed,492783
9560,F,Ship,4,3,173,3,medium,M,5,5331,On Time,494918
9561,A,Ship,3,2,236,2,medium,M,2,4239,On Time,541423
9562,B,Ship,4,1,234,3,low,M,2,4282,Delayed,558183
9563,C,Ship,4,4,237,3,medium,M,2,4760,Delayed,522106
9564,F,Road,4,5,191,2,low,M,10,5068,On Time,553662
9565,D,Road,4,4,222,3,medium,M,2,5140,Delayed,544637
9566,F,Road,4,4,153,2,low,F,8,4248,Delayed,536993
9567,A,Road,4,1,224,2,medium,M,2,4581,On Time,554938
9568,B,Road,5,4,201,2,low,M,5,5593,On Time,500356
9569,C,Road,4,2,169,3,low,M,10,4309,On Time,565684
9570,F,Road,3,2,133,5,medium,M,9,5744,On Time,525753
9571,D,Road,4,4,146,2,medium,F,5,4356,Delayed,550251
9572,F,Road,4,1,230,3,low,M,8,4107,On Time,576771
9573,A,Road,3,1,195,5,low,F,4,4034,Delayed,559525
9574,B,Road,4,4,204,3,low,F,9,4757,Delayed,548728
9575,C,Road,6,2,191,6,medium,M,7,5333,On Time,523946
9576,F,Road,5,5,199,3,high,M,6,5547,On Time,540976
9577,D,Road,3,4,192,4,medium,M,3,4030,Delayed,491123
9578,F,Road,3,1,187,2,low,F,10,5064,On Time,516767
9579,A,Road,3,1,236,3,medium,F,8,5341,On Time,578479
9580,B,Road,4,5,176,3,high,F,1,5096,On Time,494016
9581,C,Road,6,2,239,4,medium,F,7,4589,Delayed,574700
9582,F,Road,4,4,280,3,medium,M,5,5624,Delayed,500827
9583,D,Road,5,5,184,2,medium,M,9,4649,On Time,514516
9584,F,Road,3,2,145,2,low,M,3,4409,Delayed,532016
9585,A,Road,6,5,248,3,low,F,3,5709,On Time,504673
9586,B,Flight,2,4,184,5,medium,M,9,5812,Delayed,507386
9587,C,Flight,4,5,265,2,low,M,9,5040,Delayed,564342
9588,F,Flight,5,1,170,4,medium,M,4,5113,On Time,519386
9589,D,Flight,2,1,181,4,low,F,2,4747,Delayed,557956
9590,F,Flight,3,4,166,4,low,F,1,5533,On Time,522169
9591,A,Flight,4,4,137,4,medium,F,5,5095,Delayed,537823
9592,B,Flight,4,1,173,5,low,F,5,5049,On Time,499064
9593,C,Flight,4,3,249,4,medium,M,10,5614,Delayed,566203
9594,F,Flight,5,4,205,3,low,F,3,4157,On Time,538171
9595,D,Flight,4,5,251,5,high,M,8,4573,Delayed,574103
9596,F,Flight,4,5,249,3,low,F,7,5509,Delayed,C531296
9597,A,Flight,4,3,177,3,low,F,7,4834,On Time,564825
9598,B,Flight,3,5,268,3,low,M,7,4910,Delayed,552239
9599,C,Flight,6,1,215,4,low,M,1,4581,On Time,548708
9600,F,Flight,4,1,149,3,low,M,2,4499,Delayed,490364
9601,D,Flight,4,4,132,3,medium,F,5,4613,Delayed,561197
9602,F,Flight,3,1,246,3,low,F,10,4707,On Time,578472
9603,A,Flight,3,4,155,3,medium,M,9,5718,On Time,519027
9604,B,Flight,5,3,206,2,medium,M,7,4531,On Time,580115
9605,C,Flight,4,2,134,3,medium,F,1,4064,On Time,493882
9606,F,Flight,5,2,255,2,medium,M,9,5609,Delayed,548894
9607,D,Flight,3,1,168,4,medium,F,9,5136,Delayed,578623
9608,F,Ship,4,1,140,2,low,M,8,4926,Delayed,541866
9609,A,Ship,5,3,191,3,high,F,6,4244,Delayed,540418
9610,B,Ship,4,3,231,3,medium,F,8,5069,On Time,566234
9611,C,Ship,3,3,264,2,low,M,2,4350,Delayed,531478
9612,F,Ship,5,3,137,3,low,M,6,5357,Delayed,560433
9613,D,Ship,5,3,170,3,medium,F,4,4446,On Time,557480
9614,F,Ship,4,4,256,3,low,F,5,5399,Delayed,538071
9615,A,Ship,5,1,176,6,medium,M,9,4839,On Time,511481
9616,B,Ship,3,2,198,4,low,F,3,4172,On Time,568230
9617,C,Ship,4,1,272,2,low,M,1,5666,Delayed,503178
9618,F,Ship,4,4,149,3,medium,F,2,4241,On Time,506615
9619,D,Ship,5,3,192,7,medium,M,10,5976,Delayed,522328
9620,F,Ship,6,5,117,7,medium,M,6,5529,On Time,523207
9621,A,Ship,2,4,180,2,low,F,6,5579,Delayed,514912
9622,B,Ship,3,2,158,2,medium,F,8,5907,Delayed,553194
9623,C,Ship,5,2,266,10,high,M,9,4784,On Time,513625
9624,F,Ship,6,3,304,4,low,M,3,1752,On Time,539631
9625,D,Ship,6,3,244,5,medium,F,1,1847,On Time,492226
9626,F,Ship,7,4,301,4,low,F,1,1150,Delayed,580395
9627,A,Ship,4,2,275,5,medium,M,5,1900,Delayed,514721
9628,B,Ship,5,5,236,5,low,M,3,1933,On Time,558556
9629,C,Ship,6,1,286,4,medium,M,10,1177,On Time,513614
9630,F,Ship,5,5,238,6,low,M,3,1351,Delayed,568040
9631,D,Ship,7,1,300,4,medium,F,10,1148,On Time,536984
9632,F,Ship,6,4,292,4,medium,M,8,1779,On Time,521515
9633,A,Ship,5,1,172,2,low,F,9,1723,Delayed,C510205
9634,B,Ship,2,4,181,5,medium,F,9,1368,Delayed,561112
9635,C,Ship,7,3,289,4,low,F,3,1037,On Time,575647
9636,F,Ship,7,3,256,4,medium,M,4,1628,Delayed,501641
9637,D,Ship,4,4,251,5,medium,F,2,1329,On Time,536464
9638,F,Ship,6,5,245,4,low,M,2,1832,On Time,537176
9639,A,Ship,4,4,140,2,low,M,6,4703,Delayed,567312
9640,B,Ship,5,4,191,3,high,F,7,4435,On Time,523696
9641,C,Ship,4,3,231,3,medium,M,8,4991,Delayed,541421
9642,F,Ship,3,2,264,2,low,M,6,5702,On Time,578041
9643,D,Ship,5,2,137,3,low,F,1,5242,Delayed,574481
9644,F,Ship,5,3,170,3,medium,M,6,5226,Delayed,532826
9645,A,Ship,4,1,256,3,low,M,6,5818,Delayed,505888
9646,B,Ship,5,4,176,6,medium,M,9,4605,Delayed,494239
9647,C,Ship,3,5,198,4,low,F,10,4829,Delayed,516183
9648,F,Ship,4,1,272,2,low,M,2,5022,Delayed,C547889
9649,D,Ship,4,3,149,3,medium,F,5,4031,Delayed,555012
9650,F,Ship,5,2,192,7,medium,M,2,4045,On Time,531484
9651,A,Ship,6,1,117,7,medium,F,4,4211,Delayed,537240
9652,B,Ship,2,4,180,2,low,F,5,4010,On Time,534216
9653,C,Ship,3,2,158,2,medium,M,9,4881,Delayed,512437
9654,F,Ship,5,5,266,10,high,F,2,5890,Delayed,556427
9655,D,Ship,6,3,304,4,low,M,5,1215,On Time,490681
9656,F,Ship,6,3,244,5,medium,F,4,1121,On Time,558068
9657,A,Ship,7,2,301,4,low,M,1,1339,Delayed,507448
9658,B,Ship,4,3,275,5,medium,M,5,1329,Delayed,555845
9659,C,Ship,5,4,236,5,low,M,1,1682,Delayed,545906
9660,F,Ship,6,5,286,4,medium,F,3,1773,On Time,574700
9661,D,Ship,5,1,238,6,low,F,9,1192,Delayed,527418
9662,F,Ship,7,2,300,4,medium,M,3,1070,On Time,552672
9663,A,Ship,6,4,292,4,medium,F,1,1372,On Time,576078
9664,B,Ship,5,2,172,2,low,F,2,1680,Delayed,505315
9665,C,Ship,2,5,181,5,medium,F,5,1043,Delayed,581219
9666,F,Ship,7,5,289,4,low,F,10,1074,On Time,493706
9667,D,Ship,7,5,256,4,medium,F,2,1396,Delayed,569702
9668,F,Ship,4,5,251,5,medium,F,6,1434,Delayed,491435
9669,A,Ship,6,4,279,4,low,F,1,1621,Delayed,574673
9670,B,Ship,6,5,271,4,low,M,3,1710,On Time,501009
9671,C,Ship,4,2,258,5,medium,M,1,1920,Delayed,529847
9672,F,Ship,6,5,245,4,low,F,7,1521,Delayed,575176
9673,D,Ship,6,4,296,4,low,M,7,1969,Delayed,505077
9674,F,Ship,5,3,267,5,low,F,1,1505,Delayed,547729
9675,A,Ship,6,5,268,4,medium,M,2,1462,Delayed,504857
9676,B,Ship,7,2,277,5,low,F,1,1700,On Time,516566
9677,C,Ship,6,2,259,4,low,M,5,1771,On Time,502814
9678,F,Ship,5,1,275,5,low,F,3,1062,Delayed,574247
9679,D,Ship,6,5,298,4,low,M,3,1009,On Time,551983
9680,F,Ship,5,2,243,5,medium,F,4,1013,On Time,507649
9681,A,Ship,7,3,255,4,medium,F,4,1373,Delayed,514862
9682,B,Ship,4,3,232,5,low,F,9,1856,Delayed,521388
9683,C,Ship,6,5,254,4,medium,M,4,1887,On Time,537301
9684,F,Ship,4,1,234,5,low,M,3,1134,Delayed,526916
9685,D,Ship,6,1,303,4,low,F,9,1080,Delayed,537137
9686,F,Ship,6,3,262,4,low,F,5,1563,Delayed,516535
9687,A,Ship,5,5,218,5,medium,F,7,1692,Delayed,555944
9688,B,Ship,4,5,241,5,low,M,2,1043,Delayed,565427
9689,C,Ship,6,3,267,4,medium,M,1,1942,On Time,576626
9690,F,Ship,7,1,301,4,low,F,6,1052,On Time,505376
9691,D,Ship,5,4,221,5,low,F,8,1927,On Time,550986
9692,F,Ship,6,5,275,4,low,M,2,1700,On Time,523129
9693,A,Ship,6,4,292,4,medium,M,5,1793,Delayed,498435
9694,B,Ship,5,4,245,6,medium,M,9,1660,Delayed,503774
9695,C,Ship,6,3,301,5,low,F,2,1452,On Time,510993
9696,F,Ship,6,3,245,4,medium,M,3,1772,On Time,569900
9697,D,Ship,7,5,288,4,low,F,1,1269,On Time,518477
9698,F,Ship,6,3,274,4,low,F,5,1452,Delayed,514950
9699,A,Ship,4,2,231,5,low,F,2,1465,On Time,515439
9700,B,Ship,6,3,310,5,low,M,6,1139,Delayed,573906
9701,C,Road,5,3,256,6,medium,M,3,1441,Delayed,551276
9702,F,Road,6,5,281,4,medium,M,5,1484,Delayed,572758
9703,D,Road,6,3,264,4,medium,F,3,1498,On Time,514015
9704,F,Road,7,3,274,5,low,F,9,1764,Delayed,575930
9705,A,Road,5,2,272,5,low,M,8,1317,Delayed,493885
9706,B,Road,4,5,257,5,medium,M,6,1008,Delayed,557875
9707,C,Road,6,3,310,4,low,F,2,1189,Delayed,496913
9708,F,Road,5,2,249,6,low,M,8,1170,On Time,544673
9709,D,Road,7,5,244,4,low,M,2,1330,On Time,494681
9710,F,Road,4,3,219,6,medium,F,2,1634,Delayed,563659
9711,A,Road,7,1,264,4,medium,F,2,1540,Delayed,499797
9712,B,Road,4,5,217,5,low,F,3,1572,On Time,490158
9713,C,Road,6,1,280,4,low,F,5,1624,Delayed,566025
9714,F,Road,4,2,247,5,low,M,10,1515,Delayed,577058
9715,D,Road,3,4,270,6,low,F,7,4098,On Time,521162
9716,F,Road,4,5,248,3,low,F,2,5310,On Time,552333
9717,A,Road,4,3,167,2,medium,F,1,5409,On Time,534218
9718,B,Road,4,5,268,3,medium,M,9,5521,On Time,519613
9719,C,Road,3,4,257,5,medium,M,10,4901,On Time,561330
9720,F,Road,5,2,152,3,low,F,4,4770,On Time,493079
9721,D,Road,4,2,147,3,low,M,3,4152,On Time,493812
9722,F,Road,3,4,179,2,low,M,5,4882,On Time,499237
9723,A,Flight,3,4,201,3,medium,M,10,4032,On Time,510519
9724,B,Flight,3,2,140,3,medium,M,8,5724,Delayed,514063
9725,C,Flight,5,1,139,3,medium,M,2,5632,Delayed,532299
9726,F,Flight,4,1,152,5,medium,M,8,5711,Delayed,494382
9727,D,Flight,6,4,171,5,medium,M,9,4376,On Time,541564
9728,F,Flight,5,4,97,3,medium,F,8,4577,Delayed,491153
9729,A,Flight,4,2,257,3,medium,M,8,5772,Delayed,490097
9730,B,Flight,4,1,154,4,medium,M,1,5480,Delayed,536987
9731,C,Flight,3,5,138,2,medium,M,1,4881,On Time,506842
9732,F,Flight,5,5,173,2,low,M,7,4716,Delayed,531782
9733,D,Flight,3,5,252,3,medium,F,8,4557,On Time,528156
9734,F,Flight,5,2,251,2,low,M,2,4245,On Time,502853
9735,A,Flight,3,5,223,4,high,F,7,5042,On Time,529161
9736,B,Flight,5,2,261,3,high,M,3,5303,On Time,581219
9737,C,Flight,4,2,111,2,high,F,4,5393,Delayed,514835
9738,F,Flight,3,2,210,3,low,F,9,4731,On Time,510777
9739,D,Flight,4,1,161,3,low,M,1,4789,Delayed,575138
9740,F,Flight,3,4,143,3,low,M,10,5261,Delayed,532810
9741,A,Flight,4,3,170,2,low,M,2,5607,Delayed,539000
9742,B,Flight,2,5,151,3,medium,M,9,4767,On Time,530140
9743,C,Flight,3,3,154,2,low,M,1,5884,On Time,512608
9744,F,Flight,4,4,146,3,medium,F,6,4672,On Time,577633
9745,D,Ship,5,1,238,5,low,F,5,5854,Delayed,515931
9746,F,Ship,4,2,264,2,low,F,9,4490,Delayed,550015
9747,A,Ship,4,5,196,3,low,F,4,5610,Delayed,555095
9748,B,Ship,5,4,164,3,low,M,9,5135,On Time,C562952
9749,C,Ship,4,2,144,4,medium,F,2,4316,Delayed,555349
9750,F,Ship,3,5,147,2,medium,M,6,4350,Delayed,540821
9751,D,Ship,3,4,181,3,high,F,9,5470,Delayed,503244
9752,F,Ship,4,3,212,3,low,F,1,4518,Delayed,561004
9753,A,Ship,2,3,258,2,low,M,4,5052,On Time,533088
9754,B,Ship,3,5,202,2,medium,F,8,4552,On Time,558475
9755,C,Ship,4,5,143,3,medium,M,2,5286,On Time,579524
9756,F,Ship,5,3,175,3,medium,F,7,5047,On Time,494989
9757,D,Ship,5,1,135,3,low,F,10,5301,On Time,570690
9758,F,Ship,2,5,249,3,low,F,3,4169,Delayed,554382
9759,A,Ship,4,2,202,3,medium,M,7,5821,Delayed,501556
9760,B,Ship,4,5,135,3,low,F,6,4557,Delayed,545474
9761,C,Ship,3,2,268,4,low,M,6,4415,Delayed,553374
9762,F,Ship,4,3,103,2,low,M,4,5146,Delayed,534665
9763,D,Ship,6,4,225,4,medium,M,10,4723,Delayed,502258
9764,F,Ship,6,5,211,6,low,M,3,4957,Delayed,498736
9765,A,Ship,3,5,161,2,low,F,8,5021,Delayed,577938
9766,B,Ship,4,4,155,2,medium,F,6,5942,Delayed,504149
9767,C,Ship,5,2,182,4,medium,F,9,5159,Delayed,574740
9768,F,Ship,5,5,124,3,low,M,10,4331,Delayed,501677
9769,D,Ship,4,3,167,3,high,F,4,6000,On Time,537054
9770,F,Ship,4,4,246,3,low,F,7,4090,Delayed,517222
9771,A,Ship,3,2,196,5,medium,F,6,5692,Delayed,507158
9772,B,Ship,3,5,211,2,low,F,5,5877,On Time,548208
9773,C,Ship,2,1,234,4,medium,F,9,5075,Delayed,511685
9774,F,Ship,3,5,174,6,low,M,6,5713,Delayed,551718
9775,D,Ship,5,4,190,3,medium,F,4,4424,On Time,530972
9776,F,Ship,4,1,255,3,medium,F,6,4313,On Time,500091
9777,A,Ship,3,1,192,3,medium,M,4,4997,On Time,522464
9778,B,Ship,5,2,174,3,low,F,10,5973,On Time,576059
9779,C,Ship,3,1,263,3,medium,F,4,4208,Delayed,509164
9780,F,Ship,5,5,251,2,high,F,3,4741,On Time,542255
9781,D,Ship,5,3,223,3,low,F,2,4671,On Time,559889
9782,F,Ship,3,3,168,2,low,M,1,5097,On Time,537196
9783,A,Ship,3,4,213,3,high,M,7,5516,On Time,571257
9784,B,Ship,4,3,99,6,medium,M,9,5903,Delayed,539737
9785,C,Ship,4,4,267,3,medium,M,9,5254,Delayed,493878
9786,F,Ship,5,1,183,3,medium,F,8,4531,Delayed,564760
9787,D,Ship,4,4,180,3,low,M,3,5031,Delayed,506718
9788,F,Ship,2,1,206,2,low,M,7,4721,Delayed,542633
9789,A,Ship,4,2,216,3,low,M,10,4636,Delayed,564330
9790,B,Ship,5,5,167,3,low,M,10,5591,Delayed,541658
9791,C,Ship,3,2,162,3,medium,M,4,4812,On Time,579499
9792,F,Ship,3,1,250,3,medium,F,6,5832,Delayed,574353
9793,D,Ship,4,2,245,3,medium,M,1,4731,On Time,493899
9794,F,Ship,3,4,226,3,low,F,7,4411,On Time,571551
9795,A,Ship,5,1,226,2,medium,M,6,5395,Delayed,579007
9796,B,Ship,5,4,222,2,high,M,8,4996,On Time,499065
9797,C,Ship,4,1,177,2,low,M,2,5911,Delayed,550525
9798,F,Ship,4,4,223,3,high,F,5,5654,Delayed,559052
9799,D,Ship,5,5,210,6,low,M,3,5051,Delayed,511041
9800,F,Ship,4,2,170,2,low,M,3,4299,Delayed,557786
9801,A,Ship,5,5,135,4,low,M,8,5029,Delayed,508523
9802,B,Ship,3,5,192,4,medium,F,7,4741,On Time,544336
9803,C,Ship,4,2,204,3,medium,F,3,4001,Delayed,539453
9804,F,Ship,3,4,244,3,medium,M,4,4458,Delayed,574918
9805,D,Ship,3,2,255,4,low,F,8,5511,Delayed,549311
9806,F,Ship,4,5,160,2,medium,F,8,5234,Delayed,540099
9807,A,Ship,4,1,150,2,low,M,5,4133,Delayed,559359
9808,B,Ship,4,2,242,6,medium,F,10,5655,On Time,539324
9809,C,Ship,4,5,240,6,medium,F,9,5498,On Time,558761
9810,F,Ship,2,4,246,2,low,M,10,5337,On Time,509647
9811,D,Ship,3,1,232,2,low,F,3,4562,On Time,544670
9812,F,Ship,4,3,274,3,low,F,5,4409,Delayed,541684
9813,A,Ship,4,3,253,3,low,F,5,5703,Delayed,492819
9814,B,Ship,5,1,229,4,medium,M,1,4584,On Time,578250
9815,C,Ship,4,4,131,3,medium,F,10,4625,Delayed,562460
9816,F,Ship,4,3,125,3,low,F,10,5883,Delayed,539436
9817,D,Ship,3,3,201,3,low,F,2,5540,On Time,558475
9818,F,Ship,4,4,207,3,medium,F,1,4019,Delayed,535586
9819,A,Ship,3,1,144,2,medium,M,8,5378,On Time,520568
9820,B,Ship,3,5,109,4,medium,F,4,4308,Delayed,529584
9821,C,Ship,4,2,161,2,high,F,8,5654,On Time,495510
9822,F,Ship,4,2,151,3,medium,M,3,5154,On Time,512904
9823,D,Ship,3,3,149,4,low,F,2,5282,Delayed,501299
9824,F,Ship,5,5,239,3,low,M,5,4122,Delayed,496340
9825,A,Ship,4,3,287,5,medium,M,6,4376,On Time,535379
9826,B,Ship,3,3,132,2,medium,F,8,5810,On Time,532052
